City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Front Royal,US,2022-06-11 18:57:31,38.9182,-78.1944,73.53,77,100,1.99
295,Morondava,MG,2022-06-11 18:57:32,-20.2833,44.2833,72.18,72,0,11.16
296,Wajima,JP,2022-06-11 18:57:33,37.4,136.9,61.5,83,34,15.48
297,Verkhnevilyuysk,RU,2022-06-11 18:57:33,63.4453,120.3167,48.33,73,100,5.26
298,Mbaiki,CF,2022-06-11 18:57:33,3.8678,17.9892,75.81,75,44,0.63
299,Kadiri,IN,2022-06-11 18:57:34,14.1167,78.1667,80.35,60,75,15.59
300,Huilong,CN,2022-06-11 18:57:34,31.8111,121.655,70.93,86,100,7.96
301,San Cristobal,VE,2022-06-11 18:57:35,7.7669,-72.225,78.98,52,100,7.4
302,Lakes Entrance,AU,2022-06-11 18:57:35,-37.8811,147.981,51.17,73,100,23.8
303,Meadow Lake,US,2022-06-11 18:57:36,34.8014,-106.5436,99.68,15,0,7.31
304,Maniago,IT,2022-06-11 18:57:37,46.1706,12.7078,74.39,74,2,3.58
305,Port Keats,AU,2022-06-11 18:57:37,-14.25,129.55,59.67,30,41,11.25
306,Prince George,CA,2022-06-11 18:57:12,53.9166,-122.753,65.25,57,0,9.22
307,Moses Lake,US,2022-06-11 18:57:38,47.1301,-119.2781,72.88,39,9,11.68
308,Wanaka,NZ,2022-06-11 18:57:39,-44.7,169.15,41.11,84,100,1.99
309,Nivala,FI,2022-06-11 18:57:39,63.9167,24.9667,60.69,90,15,5.44
310,Norrtalje,SE,2022-06-11 18:57:40,59.758,18.705,66.43,57,9,5.35
311,Roebourne,AU,2022-06-11 18:57:40,-20.7833,117.1333,72.64,76,0,7.52
312,Inongo,CD,2022-06-11 18:57:40,-1.95,18.2667,76.24,53,3,3.47
313,College,US,2022-06-11 18:57:41,64.8569,-147.8028,62.47,62,0,3.44
314,Pierre,US,2022-06-11 18:57:41,44.3683,-100.351,88.86,37,93,8.01
315,Potsdam,DE,2022-06-11 18:53:54,52.3989,13.0657,77.13,74,26,3.02
316,Zuwarah,LY,2022-06-11 18:57:42,32.9312,12.082,72.07,71,0,4.07
317,Eureka,US,2022-06-11 18:57:42,40.8021,-124.1637,77.74,92,100,5.01
318,Valparaiso,CL,2022-06-11 18:57:43,-33.0393,-71.6273,55.04,100,100,8.05
319,Najran,SA,2022-06-11 18:54:02,17.4924,44.1277,86.65,12,12,1.88
320,Sisimiut,GL,2022-06-11 18:57:43,66.9395,-53.6735,40.51,69,37,13.89
321,Clarksdale,US,2022-06-11 18:57:44,34.2001,-90.5709,82.38,69,40,5.75
322,Bambous Virieux,MU,2022-06-11 18:57:44,-20.3428,57.7575,73.65,73,75,10.36
323,Los Llanos De Aridane,ES,2022-06-11 18:57:45,28.6585,-17.9182,69.55,88,20,14.97
324,Necochea,AR,2022-06-11 18:57:45,-38.5473,-58.7368,51.13,59,0,9.19
325,Miri,MY,2022-06-11 18:57:46,4.4148,114.0089,78.94,89,40,2.3
326,Gandu,BR,2022-06-11 18:55:13,-13.7439,-39.4867,82.09,65,10,7.67
327,Saldanha,ZA,2022-06-11 18:57:46,-33.0117,17.9442,60.85,76,100,10.49
328,Ixtapa,MX,2022-06-11 18:57:47,20.7,-105.2,93.29,50,20,7.72
329,Hami,CN,2022-06-11 18:57:47,42.8,93.45,75.09,10,0,5.26
330,Okhotsk,RU,2022-06-11 18:55:45,59.3833,143.3,41.29,93,100,1.28
331,Jiangyou,CN,2022-06-11 18:57:48,31.7667,104.7167,69.37,86,100,1.36
332,Sao Felix Do Xingu,BR,2022-06-11 18:57:49,-6.6447,-51.995,87.44,51,95,2.68
333,Kruisfontein,ZA,2022-06-11 18:57:49,-34.0033,24.7314,64.99,25,86,10.16
334,Otavalo,EC,2022-06-11 18:57:49,0.2333,-78.2667,59.22,71,100,3.83
335,Axim,GH,2022-06-11 18:57:50,4.8699,-2.2405,78.39,76,100,9.01
336,Noumea,NC,2022-06-11 18:55:11,-22.2763,166.4572,72.0,99,99,4.61
337,Breytovo,RU,2022-06-11 18:57:51,58.2993,37.8617,56.05,75,0,5.82
338,Kingman,US,2022-06-11 18:57:51,35.1894,-114.053,104.18,2,0,3.0
339,Soe,ID,2022-06-11 18:57:51,-9.8607,124.284,60.96,91,100,4.79
340,Alofi,NU,2022-06-11 18:57:52,-19.0595,-169.9187,73.29,100,80,9.22
341,Chupaca,PE,2022-06-11 18:57:52,-12.0667,-75.2833,61.36,37,19,2.59
342,Damavand,IR,2022-06-11 18:57:53,35.7178,52.065,64.62,47,0,7.25
343,Parrita,CR,2022-06-11 18:57:53,9.5201,-84.3225,83.41,75,91,7.96
344,Egersund,NO,2022-06-11 18:57:54,58.4513,5.9997,58.08,93,44,13.42
345,Kalmar,SE,2022-06-11 18:56:08,56.6616,16.3616,70.14,78,4,9.93
346,Andenes,NO,2022-06-11 18:57:54,69.3143,16.1194,46.38,93,75,10.36
347,Igualada,ES,2022-06-11 18:55:01,41.581,1.6172,83.39,55,4,4.0
348,Bonavista,CA,2022-06-11 18:55:28,48.6499,-53.1147,57.09,71,100,19.62
349,Melfort,CA,2022-06-11 18:57:55,52.8667,-104.6177,59.13,72,100,9.22
350,Sinjar,IQ,2022-06-11 18:57:55,36.3209,41.8754,86.7,16,0,10.47
351,Falam,MM,2022-06-11 18:57:56,22.9167,93.6833,61.48,96,50,3.58
352,Kavieng,PG,2022-06-11 18:57:56,-2.5744,150.7967,81.9,72,6,14.0
353,Itaituba,BR,2022-06-11 18:57:57,-4.2761,-55.9836,82.56,78,75,5.75
354,Okha,RU,2022-06-11 18:57:57,53.5739,142.9478,42.8,92,69,8.63
355,Kishtwar,IN,2022-06-11 18:57:58,33.3167,75.7667,62.42,58,90,4.79
356,Lazaro Cardenas,MX,2022-06-11 18:57:29,17.9583,-102.2,88.07,59,53,11.39
357,Lagunas,PE,2022-06-11 18:57:58,-5.2269,-75.6753,67.66,97,100,6.02
358,Hobyo,SO,2022-06-11 18:57:59,5.3505,48.5268,79.0,84,18,27.96
359,Havre-Saint-Pierre,CA,2022-06-11 18:57:59,50.2334,-63.5986,57.56,77,75,28.77
360,Koslan,RU,2022-06-11 18:58:00,63.4564,48.8989,45.54,61,100,5.99
361,Tazovskiy,RU,2022-06-11 18:58:00,67.4667,78.7,58.55,64,100,11.43
362,Idaho Falls,US,2022-06-11 18:54:26,43.4666,-112.0341,74.86,53,96,7.0
363,Pondicherry,IN,2022-06-11 18:58:01,11.93,79.83,85.23,73,100,15.84
364,Bonnyville,CA,2022-06-11 18:58:01,54.2668,-110.735,71.4,47,23,3.42
365,Mezen,RU,2022-06-11 18:58:02,65.8522,44.24,43.59,71,0,2.89
366,Riyadh,SA,2022-06-11 18:55:50,24.6877,46.7219,96.94,11,0,11.61
367,Namatanai,PG,2022-06-11 18:58:03,-3.6667,152.4333,78.31,80,3,6.91
368,Jizan,SA,2022-06-11 18:58:04,17.3333,42.6667,90.54,60,0,1.57
369,Sistranda,NO,2022-06-11 18:58:04,63.7256,8.834,62.56,79,100,11.1
370,Rocha,UY,2022-06-11 18:58:04,-34.4833,-54.3333,50.2,70,49,17.22
371,Pilar,BR,2022-06-11 18:58:05,-9.5972,-35.9567,75.13,91,68,4.47
372,Santa Helena De Goias,BR,2022-06-11 18:58:05,-17.8136,-50.5969,74.68,53,100,10.78
373,Hajnowka,PL,2022-06-11 18:58:06,52.7433,23.5812,60.01,83,0,5.66
374,San Julian,MX,2022-06-11 18:58:06,21.0167,-102.1667,80.29,27,3,4.7
375,The Valley,AI,2022-06-11 18:58:07,18.217,-63.0578,86.14,70,40,20.71
376,Ilulissat,GL,2022-06-11 18:58:07,69.2167,-51.1,36.48,78,32,6.42
377,Petropavlovsk-Kamchatskiy,RU,2022-06-11 18:58:08,53.0452,158.6483,39.79,100,40,4.47
378,Taltal,CL,2022-06-11 18:58:08,-25.4,-70.4833,62.28,69,22,4.43
379,Simav,TR,2022-06-11 18:58:09,39.0882,28.9777,59.81,88,99,7.99
380,Jackson,US,2022-06-11 18:54:00,42.4165,-122.8345,70.75,95,100,2.44
381,Negotino,MK,2022-06-11 18:58:09,41.4839,22.0892,66.56,79,85,5.99
382,Kommunar,RU,2022-06-11 18:58:10,59.6206,30.39,65.73,73,51,4.27
383,Tessalit,ML,2022-06-11 18:58:10,20.1986,1.0114,91.58,23,89,13.91
384,La Crosse,US,2022-06-11 18:54:24,43.8014,-91.2396,70.36,90,100,6.91
385,Aykhal,RU,2022-06-11 18:58:11,66.0,111.5,44.11,81,100,8.05
386,Whitehorse,CA,2022-06-11 18:56:55,60.7161,-135.0538,59.09,42,75,5.75
387,Saint Anthony,US,2022-06-11 18:58:12,45.0205,-93.218,79.21,55,99,2.95
388,Zeya,RU,2022-06-11 18:58:12,53.75,127.2667,55.58,66,0,3.96
389,Bela,IN,2022-06-11 18:58:13,25.9333,81.9833,96.94,17,0,1.41
390,Varzea Da Palma,BR,2022-06-11 18:58:13,-17.5981,-44.7308,86.16,32,81,4.38
391,Sehithwa,BW,2022-06-11 18:58:14,-20.4667,22.7167,56.53,36,0,7.52
392,Vawkavysk,BY,2022-06-11 18:58:14,53.1561,24.4513,58.96,87,0,6.69
393,Mehamn,NO,2022-06-11 18:58:15,71.0357,27.8492,44.51,81,100,11.74
394,Chingirlau,KZ,2022-06-11 18:58:15,51.095,54.0814,64.08,75,52,6.24
395,Svetlogorsk,BY,2022-06-11 18:58:16,52.6333,29.7333,63.46,93,40,8.77
396,Xam Nua,LA,2022-06-11 18:58:16,20.4197,104.0439,67.71,97,100,2.51
397,Gat,IL,2022-06-11 18:57:06,31.61,34.7642,89.4,27,0,6.89
398,Yulara,AU,2022-06-11 18:58:17,-25.2406,130.9889,44.67,60,6,6.76
399,Mahibadhoo,MV,2022-06-11 18:58:17,3.7833,72.9667,82.92,75,100,10.71
400,Ust-Tsilma,RU,2022-06-11 18:58:18,65.441,52.1498,45.52,61,94,6.62
401,Truth Or Consequences,US,2022-06-11 18:58:18,33.1284,-107.2528,103.91,11,0,8.1
402,Saint-Augustin,CA,2022-06-11 18:57:08,51.226,-58.6502,62.42,68,97,17.38
403,Adeje,ES,2022-06-11 18:58:19,28.1227,-16.726,77.22,73,20,12.66
404,Tasiilaq,GL,2022-06-11 18:58:19,65.6145,-37.6368,38.34,72,7,1.05
405,Faya,SA,2022-06-11 18:58:20,18.3851,42.4509,77.52,38,0,3.98
406,Talnakh,RU,2022-06-11 18:54:43,69.4865,88.3972,54.21,51,98,7.52
407,Bonthe,SL,2022-06-11 18:58:21,7.5264,-12.505,80.26,79,100,8.55
408,Slave Lake,CA,2022-06-11 18:58:21,55.2834,-114.769,58.98,67,100,5.75
409,Raudeberg,NO,2022-06-11 18:58:22,61.9875,5.1352,57.96,75,100,18.32
410,Viedma,AR,2022-06-11 18:56:58,-40.8135,-62.9967,62.01,23,54,11.88
411,Taft,IR,2022-06-11 18:58:22,31.7471,54.2088,84.15,14,0,2.3
412,Konevo,RU,2022-06-11 18:58:23,62.1215,39.3192,51.26,73,14,3.83
413,San Quintin,MX,2022-06-11 18:58:23,30.4833,-115.95,73.78,64,7,12.8
414,Katesh,TZ,2022-06-11 18:58:24,-4.5167,35.3833,60.98,71,100,6.78
415,Shimanovsk,RU,2022-06-11 18:58:24,52.0,127.7,58.64,70,0,5.03
416,Vestmanna,FO,2022-06-11 18:58:25,62.1564,-7.1664,50.92,93,100,12.66
417,Banda Aceh,ID,2022-06-11 18:58:25,5.5577,95.3222,79.84,77,100,9.57
418,Novobohdanivka,UA,2022-06-11 18:58:26,47.0819,35.3272,71.37,53,31,7.23
419,Beisfjord,NO,2022-06-11 18:58:26,68.3751,17.5988,50.05,98,100,3.11
420,Zdvinsk,RU,2022-06-11 18:58:27,54.7021,78.661,59.95,74,0,7.94
421,Avera,US,2022-06-11 18:58:27,33.194,-82.5271,91.38,34,44,4.9
422,Xining,CN,2022-06-11 18:58:28,36.6167,101.7667,48.99,85,100,2.8
423,Andrelandia,BR,2022-06-11 18:58:28,-21.7397,-44.3092,63.37,81,100,3.74
424,Conceicao Da Barra,BR,2022-06-11 18:58:29,-18.5933,-39.7322,75.99,75,62,8.48
425,Muzhi,RU,2022-06-11 18:58:29,65.3667,64.6667,62.28,65,97,10.54
426,Panaba,MX,2022-06-11 18:58:30,21.2833,-88.2667,97.97,29,1,7.99
427,Waipawa,NZ,2022-06-11 18:55:44,-41.4122,175.5153,51.35,73,100,19.55
428,Springbok,ZA,2022-06-11 18:58:30,-29.6643,17.8865,59.11,24,1,5.59
429,Kavaratti,IN,2022-06-11 18:58:31,10.5669,72.642,83.37,78,99,17.4
430,Alacranes,CU,2022-06-11 18:58:31,22.7675,-81.5675,89.76,49,30,4.05
431,Virginia Beach,US,2022-06-11 18:58:26,36.8529,-75.978,84.02,51,100,12.88
432,Yiyang,CN,2022-06-11 18:58:32,28.5892,112.3283,68.41,86,100,5.68
433,Shakhtinsk,KZ,2022-06-11 18:58:32,49.71,72.5872,59.07,52,100,2.89
434,Ihosy,MG,2022-06-11 18:58:33,-22.4,46.1167,60.01,92,71,10.36
435,Salima,MW,2022-06-11 18:58:33,-13.7804,34.4587,65.55,62,2,7.52
436,Tingo Maria,PE,2022-06-11 18:58:33,-9.2895,-76.0088,79.11,50,40,5.75
437,Aksu,CN,2022-06-11 18:58:34,41.1231,80.2644,76.33,32,27,10.67
438,San Jeronimo,PE,2022-06-11 18:58:34,-11.9472,-75.2829,60.37,37,14,1.36
439,Hervey Bay,AU,2022-06-11 18:58:35,-25.2986,152.8535,51.82,73,90,12.8
440,Sao Miguel Do Iguacu,BR,2022-06-11 18:58:35,-25.3481,-54.2378,56.64,53,62,5.41
441,Pisco,PE,2022-06-11 18:58:36,-13.7,-76.2167,65.01,82,20,6.91
442,Batticaloa,LK,2022-06-11 18:58:36,7.7102,81.6924,81.9,71,100,2.91
443,Severo-Kurilsk,RU,2022-06-11 18:58:37,50.6789,156.125,43.45,87,81,11.23
444,Jiuquan,CN,2022-06-11 18:58:37,39.7432,98.5174,64.65,14,0,4.94
445,Bartlesville,US,2022-06-11 18:58:38,36.7473,-95.9808,91.11,72,20,5.01
446,Inuvik,CA,2022-06-11 18:58:38,68.3499,-133.7218,41.76,93,100,8.05
447,Luganville,VU,2022-06-11 18:58:39,-15.5333,167.1667,76.59,87,36,2.73
448,Kampot,KH,2022-06-11 18:58:39,10.6167,104.1833,80.65,85,86,5.86
449,Terracina,IT,2022-06-11 18:58:39,41.2863,13.2217,77.34,73,35,3.04
450,Zaysan,KZ,2022-06-11 18:58:40,47.4667,84.8667,72.0,42,99,6.29
451,Mount Gambier,AU,2022-06-11 18:58:40,-37.8333,140.7667,50.76,78,100,10.11
452,Yeniseysk,RU,2022-06-11 18:58:41,58.4497,92.1703,56.79,67,100,5.7
453,Batagay-Alyta,RU,2022-06-11 18:58:41,67.8006,130.4114,53.29,51,99,1.77
454,Kimbe,PG,2022-06-11 18:58:42,-5.5502,150.1429,74.26,92,5,3.62
455,Haimen,CN,2022-06-11 18:58:42,23.1935,116.6142,76.89,92,100,1.74
456,Olafsvik,IS,2022-06-11 18:58:42,64.8945,-23.7142,46.72,81,100,6.98
457,Piacabucu,BR,2022-06-11 18:58:43,-10.4056,-36.4344,78.71,84,70,7.9
458,Dalbandin,PK,2022-06-11 18:58:43,28.8947,64.4101,91.9,20,100,6.22
459,Isangel,VU,2022-06-11 18:58:44,-19.55,169.2667,76.91,89,100,6.06
460,Lagoa Formosa,BR,2022-06-11 18:58:44,-18.7786,-46.4075,77.02,49,100,9.04
461,Artyom,AZ,2022-06-11 18:58:45,40.4723,50.333,68.14,67,14,1.39
462,Svetlyy,RU,2022-06-11 18:58:45,54.675,20.1347,64.96,76,12,2.24
463,Henties Bay,NA,2022-06-11 18:58:46,-22.116,14.2845,66.16,59,0,5.03
464,Genhe,CN,2022-06-11 18:58:46,50.7833,121.5167,49.35,93,100,3.15
465,Evensk,RU,2022-06-11 18:58:46,61.95,159.2333,41.36,95,100,8.28
466,Port Moresby,PG,2022-06-11 18:58:47,-9.4431,147.1797,74.62,94,20,3.44
467,Wellington,NZ,2022-06-11 18:58:47,-41.2866,174.7756,53.26,88,40,11.5
468,Shache,CN,2022-06-11 18:58:48,38.4167,77.2406,79.47,18,65,5.1
469,Batagay,RU,2022-06-11 18:58:48,67.6333,134.6333,56.07,43,18,3.15
470,Bagnols-Sur-Ceze,FR,2022-06-11 18:58:49,44.1599,4.6178,87.35,25,0,16.11
471,Souillac,MU,2022-06-11 18:58:49,-20.5167,57.5167,73.78,73,75,10.36
472,Anchorage,US,2022-06-11 18:57:02,61.2181,-149.9003,61.65,60,100,11.99
473,Kudahuvadhoo,MV,2022-06-11 18:58:50,2.6708,72.8944,82.94,74,100,9.42
474,Lewistown,US,2022-06-11 18:58:50,40.5992,-77.5714,77.86,70,0,4.61
475,Tateyama,JP,2022-06-11 18:58:51,34.9833,139.8667,66.09,89,100,21.99
476,La Ronge,CA,2022-06-11 18:58:51,55.1001,-105.2842,57.45,94,75,3.44
477,Hirata,JP,2022-06-11 18:58:52,35.4333,132.8167,68.02,93,100,8.66
478,Joshimath,IN,2022-06-11 18:58:53,30.5667,79.5667,66.99,63,39,1.36
479,Tairua,NZ,2022-06-11 18:58:53,-37.0167,175.85,58.6,83,99,17.07
480,Ghanzi,BW,2022-06-11 18:58:53,-21.5667,21.7833,55.02,37,0,8.99
481,Curumani,CO,2022-06-11 18:58:54,9.1999,-73.5427,84.02,84,97,1.92
482,Saint-Paul,RE,2022-06-11 18:58:54,-21.0096,55.2707,69.89,76,42,0.69
483,Seoul,KR,2022-06-11 18:58:55,37.5683,126.9778,65.8,72,0,4.61
484,Ketchikan,US,2022-06-11 18:58:55,55.3422,-131.6461,49.44,91,100,6.2
485,Baykit,RU,2022-06-11 18:58:56,61.67,96.37,53.76,60,90,4.94
486,Serenje,ZM,2022-06-11 18:58:57,-13.2325,30.2352,51.39,70,0,5.53
487,Tucumcari,US,2022-06-11 18:58:57,35.1717,-103.725,103.95,9,0,3.49
488,Diplo,PK,2022-06-11 18:58:58,24.4667,69.584,83.73,70,0,18.7
489,Lerwick,GB,2022-06-11 18:56:43,60.1545,-1.1494,53.6,91,100,31.32
490,Buraydah,SA,2022-06-11 18:58:58,26.326,43.975,99.05,11,0,10.29
491,Stephenville,US,2022-06-11 18:58:59,32.2207,-98.2023,101.86,28,0,14.97
492,Krasnoarmeysk,RU,2022-06-11 18:58:59,51.0239,45.6969,63.61,78,3,6.98
493,Mango,US,2022-06-11 18:59:00,27.9797,-82.3065,88.14,75,75,13.8
494,Rio Gallegos,AR,2022-06-11 18:55:19,-51.6226,-69.2181,51.85,50,0,11.5
495,Vestmannaeyjar,IS,2022-06-11 18:54:31,63.4427,-20.2734,51.37,80,100,23.0
496,Tabriz,IR,2022-06-11 18:54:24,38.08,46.2919,69.26,46,40,9.22
497,Sechura,PE,2022-06-11 18:59:01,-5.5569,-80.8222,75.07,58,16,14.56
498,Grand Baie,MU,2022-06-11 18:59:02,-20.0182,57.5802,73.87,78,96,5.99
499,Linares,CL,2022-06-11 18:59:02,-35.85,-71.6,64.92,37,22,3.87
500,Kualakapuas,ID,2022-06-11 18:59:03,-3.0091,114.3876,73.9,98,100,1.95
501,Lavrentiya,RU,2022-06-11 18:57:09,65.5833,-171.0,36.23,63,100,18.92
502,Vuktyl,RU,2022-06-11 18:59:03,63.8567,57.3094,46.65,68,95,15.48
503,Houma,US,2022-06-11 18:59:04,29.5958,-90.7195,93.0,71,99,4.0
504,Canico,PT,2022-06-11 18:59:04,32.6333,-16.85,75.7,83,20,4.61
505,Debre Sina,ET,2022-06-11 18:59:05,9.85,39.7667,61.95,39,28,5.68
506,General Pico,AR,2022-06-11 18:59:05,-35.6566,-63.7568,68.86,28,2,9.91
507,Berdigestyakh,RU,2022-06-11 18:59:06,62.0989,126.6992,52.41,78,100,2.71
508,Birecik,TR,2022-06-11 18:59:06,37.0294,37.9903,83.41,39,0,7.7
509,Rodrigues Alves,BR,2022-06-11 18:59:07,-7.738,-72.6509,75.4,67,100,3.0
510,Lagoa,PT,2022-06-11 18:59:07,39.05,-27.9833,60.46,82,100,9.35
511,Hualmay,PE,2022-06-11 18:59:07,-11.0964,-77.6139,68.52,70,15,12.17
512,Te Anau,NZ,2022-06-11 18:54:23,-45.4167,167.7167,39.06,97,100,5.93
513,Sovetskiy,RU,2022-06-11 18:59:08,61.3614,63.5842,54.48,90,100,5.46
514,Mollendo,PE,2022-06-11 18:59:09,-17.0231,-72.0147,65.82,71,2,9.82
515,Alakurtti,RU,2022-06-11 18:59:09,66.9672,30.3491,58.08,58,100,4.92
516,Khiri Mat,TH,2022-06-11 18:59:09,16.8333,99.8,84.87,80,73,3.31
517,Biak,ID,2022-06-11 18:59:10,-0.9131,122.8766,76.3,84,100,0.27
518,Bubaque,GW,2022-06-11 18:59:10,11.2833,-15.8333,80.82,78,100,11.79
519,Nanakuli,US,2022-06-11 18:59:12,21.3906,-158.1547,80.62,66,5,12.03
520,Pangnirtung,CA,2022-06-11 18:59:12,66.1451,-65.7125,37.4,87,100,10.36
521,Grand Gaube,MU,2022-06-11 18:59:13,-20.0064,57.6608,73.8,78,99,5.99
522,Coari,BR,2022-06-11 18:59:13,-4.085,-63.1414,78.15,73,100,4.16
523,Antofagasta,CL,2022-06-11 18:59:13,-23.65,-70.4,60.08,71,12,6.67
524,Deputatskiy,RU,2022-06-11 18:59:14,69.3,139.9,50.9,66,4,3.38
525,Inhambane,MZ,2022-06-11 18:59:14,-23.865,35.3833,71.58,83,40,3.44
526,Alta Floresta,BR,2022-06-11 18:59:15,-9.8756,-56.0861,82.22,61,40,6.91
527,Vulcan,RO,2022-06-11 18:59:15,45.3833,23.2667,55.76,94,15,2.64
528,Yumen,CN,2022-06-11 18:59:16,40.2833,97.2,63.19,11,0,5.46
529,Mogocha,RU,2022-06-11 18:59:16,53.7333,119.7667,52.16,71,89,0.98
530,Dubovskoye,RU,2022-06-11 18:59:17,47.4092,42.7575,71.38,43,0,5.82
531,Sharlyk,RU,2022-06-11 18:59:18,52.9167,54.75,60.51,87,100,7.09
532,Beyneu,KZ,2022-06-11 18:59:18,45.3167,55.2,79.83,26,1,7.94
533,Bhadrapur,NP,2022-06-11 18:59:19,26.544,88.0944,77.25,90,63,8.21
534,Kaeo,NZ,2022-06-11 18:59:19,-35.1,173.7833,59.32,91,79,16.17
535,Salinopolis,BR,2022-06-11 18:59:20,-0.6136,-47.3561,82.35,75,15,10.38
536,Kiruna,SE,2022-06-11 18:59:20,67.8557,20.2251,52.72,87,75,8.05
537,Sao Joao Da Barra,BR,2022-06-11 18:57:40,-21.6403,-41.0511,71.69,86,100,10.31
538,Tilichiki,RU,2022-06-11 18:59:21,60.4667,166.1,40.6,82,100,3.29
539,Santa Rosa,PH,2022-06-11 18:55:51,14.3122,121.1114,84.18,85,80,2.08
540,Rio Grande,BR,2022-06-11 18:59:26,-32.035,-52.0986,57.31,58,11,19.57
541,Praia,CV,2022-06-11 18:57:17,14.9215,-23.5087,81.14,65,0,2.3
542,Chernyshevskiy,RU,2022-06-11 18:59:26,63.0128,112.4714,38.35,88,7,3.71
543,Brae,GB,2022-06-11 18:59:27,60.3964,-1.353,53.15,91,100,29.75
544,Les Cayes,HT,2022-06-11 18:59:27,18.2,-73.75,86.25,63,47,11.63
545,Frunze,UA,2022-06-11 18:57:11,48.6686,38.7544,71.56,57,56,4.27
546,Tarakan,ID,2022-06-11 18:55:04,3.3,117.6333,76.5,94,20,1.14
547,Faro,PT,2022-06-11 18:59:28,37.0194,-7.9322,85.78,32,0,11.5
548,Kaseda,JP,2022-06-11 18:59:29,31.4167,130.3167,68.02,87,84,5.41
549,Pochutla,MX,2022-06-11 18:59:29,15.7432,-96.4661,87.82,71,95,7.25
550,Mizque,BO,2022-06-11 18:59:30,-17.941,-65.3402,67.62,28,0,9.26
551,Anloga,GH,2022-06-11 18:59:30,5.7947,0.8973,79.9,76,100,13.85
552,Toora-Khem,RU,2022-06-11 18:59:30,52.4675,96.11,51.44,55,0,2.53
553,Ishigaki,JP,2022-06-11 18:59:31,24.3448,124.1572,80.73,100,75,2.3
554,Faanui,PF,2022-06-11 18:59:31,-16.4833,-151.75,79.9,77,55,18.37
555,Mukhen,RU,2022-06-11 18:59:32,48.1,136.1,47.57,88,0,3.65
556,Labuan,MY,2022-06-11 18:59:33,5.2767,115.2417,80.96,83,40,7.0
557,Port-Cartier,CA,2022-06-11 18:57:29,50.0334,-66.8654,63.75,53,65,10.56
558,Amapa,BR,2022-06-11 18:59:34,1.0,-52.0,78.28,85,84,2.19
559,Matata,NZ,2022-06-11 18:59:34,-37.8833,176.75,54.84,89,100,11.61
560,Dondo,MZ,2022-06-11 18:59:35,-19.6094,34.7431,71.11,89,0,3.49
561,Lumphat,KH,2022-06-11 18:59:35,13.4878,106.9816,74.88,96,84,0.31
562,Paita,PE,2022-06-11 18:59:36,-5.0892,-81.1144,71.35,69,17,16.17
563,Khandyga,RU,2022-06-11 18:59:36,62.6667,135.6,50.0,79,37,3.29
564,Karratha,AU,2022-06-11 18:59:36,-20.7377,116.8463,72.64,79,0,8.34
565,Key West,US,2022-06-11 18:56:04,24.5557,-81.7826,87.01,68,23,4.45
566,Monroe,US,2022-06-11 18:58:05,43.1501,-77.6831,77.99,63,30,4.0
567,Berestechko,UA,2022-06-11 18:59:37,50.3605,25.1107,62.92,92,64,7.36
568,Isabela,PH,2022-06-11 18:59:38,6.7085,121.9711,75.25,83,99,2.04
